Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Arabia;Total matches;957
27/01/2026;;[Age of Empires II];King of Aravalis [King of Aravalis];Arabia [Arabia];1v1;adduOP [AdduOP (page does not exist)] [India] [India] [Japanese] [Japanese];>;Fenrir [Hindustanis] [Hindustanis] [India] [India] [Fenrir (Indian player) (page does not exist)];;Japanese;Hindustanis;Japanese;FALSE;;;;;;;;
26/01/2026;02:30 UTC;[Age of Empires II];DarkSidE Hidden Cup Qualifier [DarkSidE Hidden Cup/Qualifier];Arabia [Arabia];1v1;Reg [Reg (page does not exist)] [Colombia] [Colombia] [Bohemians] [Bohemians];<;Moaii [Lithuanians] [Lithuanians] [Argentina] [Argentina] [Moaii (page does not exist)];;Bohemians;Lithuanians;Lithuanians;FALSE;;;;;;;;
25/01/2026;19:00 UTC;[Age of Empires II];CZ/SK AoE Liga: Season 2 [CZ/SK AoE Liga/2];Arabia [Arabia];1v1;woaF [WoaF (page does not exist)] [Slovakia] [Slovakia] [Georgians] [Georgians];>;Feroker [Khmer] [Khmer] [Czechia] [Czechia] [Feroker (page does not exist)];;Georgians;Khmer;Georgians;FALSE;;;;;;;;
25/01/2026;17:15 UTC;[Age of Empires II];King of Aravalis [King of Aravalis];Arabia [Arabia];1v1;Legion64 [Legion64 (page does not exist)] [India] [India] [Romans] [Romans];<;Dr.Kozmonot [Italians] [Italians] [Turkey] [Turkey] [Dr.Kozmonot];(G3) [Watch VOD] [Watch VOD];Romans;Italians;Italians;FALSE;;;;;;;;
25/01/2026;17:15 UTC;[Age of Empires II];King of Aravalis [King of Aravalis];Arabia [Arabia];1v1;Legion64 [Legion64 (page does not exist)] [India] [India] [Japanese] [Japanese];<;Dr.Kozmonot [Burgundians] [Burgundians] [Turkey] [Turkey] [Dr.Kozmonot];(G2) [Watch VOD] [Watch VOD];Japanese;Burgundians;Burgundians;FALSE;;;;;;;;
25/01/2026;17:15 UTC;[Age of Empires II];King of Aravalis [King of Aravalis];Arabia [Arabia];1v1;Legion64 [Legion64 (page does not exist)] [India] [India] [Persians] [Persians];<;Dr.Kozmonot [Lithuanians] [Lithuanians] [Turkey] [Turkey] [Dr.Kozmonot];(G1) [Watch VOD] [Watch VOD];Persians;Lithuanians;Lithuanians;FALSE;;;;;;;;
24/01/2026;17:00 UTC;[Age of Empires II];Best Old School of the Year 2025 [Best Old School of the Year 2025];Arabia [Arabia];1v1;VoNDutcH [VoNDutcH (page does not exist)] [Bulgaria] [Bulgaria] [Jurchens] [Jurchens];<;Ryuutaku [Mongols] [Mongols] [China] [China] [Ryuutaku (page does not exist)];;Jurchens;Mongols;Mongols;FALSE;;;;;;;;
23/01/2026;01:00 UTC;[Age of Empires II];DarkSidE Hidden Cup Qualifier [DarkSidE Hidden Cup/Qualifier];Arabia [Arabia];1v1;Custom [Custom (page does not exist)] [Argentina] [Argentina] [Maya] [Maya];<;Cachivache [Malians] [Malians] [Argentina] [Argentina] [Cachivache (page does not exist)];;Maya;Malians;Malians;FALSE;;;;;;;;
23/01/2026;;[Age of Empires II];Liga Uxmal Diciembre 2025 [Liga Uxmal Diciembre 2025];Arabia [Arabia];1v1;Uzzi [Uzzi] [Mexico] [Mexico] [Inca] [Inca];>;Gali [Koreans] [Koreans] [Venezuela] [Venezuela] [Gali (page does not exist)];;Inca;Koreans;Inca;FALSE;;;;;;;;
23/01/2026;;[Age of Empires II];Liga Uxmal Diciembre 2025 [Liga Uxmal Diciembre 2025];Arabia [Arabia];1v1;Uzzi [Uzzi] [Mexico] [Mexico] [Aztecs] [Aztecs];>;Gali [Vietnamese] [Vietnamese] [Venezuela] [Venezuela] [Gali (page does not exist)];;Aztecs;Vietnamese;Aztecs;FALSE;;;;;;;;
22/01/2026;20:00 UTC;[Age of Empires II];CZ/SK AoE Liga: Season 2 [CZ/SK AoE Liga/2];Arabia [Arabia];1v1;Šteukoo [Šteukoo (page does not exist)] [Slovakia] [Slovakia] [Celts] [Celts];<;Feroker [Wei] [Wei] [Czechia] [Czechia] [Feroker (page does not exist)];;Celts;Wei;Wei;FALSE;;;;;;;;
18/01/2026;17:00 UTC;[Age of Empires II];CZ/SK AoE Liga: Season 2 [CZ/SK AoE Liga/2];Arabia [Arabia];1v1;Šteukoo [Šteukoo (page does not exist)] [Slovakia] [Slovakia] [Jurchens] [Jurchens];<;woaF [Chinese] [Chinese] [Slovakia] [Slovakia] [WoaF (page does not exist)];;Jurchens;Chinese;Chinese;FALSE;;;;;;;;
17/01/2026;17:15 UTC;[Age of Empires II];King of Aravalis [King of Aravalis];Arabia [Arabia];1v1;n0_chanc3 [N0 chanc3 (page does not exist)] [India] [India] [Khmer] [Khmer];<;adduOP [Malians] [Malians] [India] [India] [AdduOP (page does not exist)];(G3) [Watch VOD] [Watch VOD];Khmer;Malians;Malians;FALSE;;;;;;;;
