Date;Time;G;Tournament;Map;Mode;Opponent;;Vs. Opponent;VOD;Civ1;Civ2;Win;Mirror;Civ List;Picks;Wins;Win Rate;CDPS Score;Islands;Total matches;184
06/03/2021;17:35 UTC;[Age of Empires II];Hidden Cup 4: Qualifier [Hidden Cup/4/Qualifier];Islands [Islands];1v1;Barles [Barles] [Poland] [Poland] [Portuguese] [Portuguese];>;Hearttt [Italians] [Italians] [Peru] [Peru] [Hearttt];(G6) [Watch VOD] [Watch VOD];Portuguese;Italians;Portuguese;FALSE;;;;;;Islands;;
06/03/2021;14:00 UTC;[Age of Empires II];Hidden Cup 4: Qualifier [Hidden Cup/4/Qualifier];Islands [Islands];1v1;Dark [Dark] [Russia] [Russia] [Portuguese] [Portuguese];<;BacT [Vikings] [Vikings] [Vietnam] [Vietnam] [BacT];(G2) [Watch VOD] [Watch VOD];Portuguese;Vikings;Vikings;FALSE;;;;;;Islands;;
05/03/2021;18:30 UTC;[Age of Empires II];Hidden Cup 4: Qualifier [Hidden Cup/4/Qualifier];Islands [Islands];1v1;LaaaaaN [LaN] [Spain] [Spain] [Italians] [Italians];>;Villese [Portuguese] [Portuguese] [Finland] [Finland] [Villese];(G3) [Watch VOD] [Watch VOD];Italians;Portuguese;Italians;FALSE;;;;;;Islands;;
05/03/2021;15:00 UTC;[Age of Empires II];Hidden Cup 4: Qualifier [Hidden Cup/4/Qualifier];Islands [Islands];1v1;JorDan_AoE [JorDan AoE] [Germany] [Germany] [Portuguese] [Portuguese];>;TheMax [Italians] [Italians] [Finland] [Finland] [TheMax];(G2) [Watch VOD] [Watch VOD];Portuguese;Italians;Portuguese;FALSE;;;;;;Islands;;
28/02/2021;17:00 UTC;[Age of Empires II];Hidden Cup 4: Qualifier [Hidden Cup/4/Qualifier];Islands [Islands];1v1;Capoch [Capoch] [Argentina] [Argentina] [Koreans] [Koreans];<;JorDan_AoE [Berbers] [Berbers] [Germany] [Germany] [JorDan AoE];(G5) [Watch VOD] [Watch VOD];Koreans;Berbers;Berbers;FALSE;;;;;;Islands;;
27/02/2021;08:00 UTC;[Age of Empires II];Helichaos Showmatch - BacT vs Zuppi [BacT vs Zuppi];Islands [Islands];1v1;Zuppi [Zuppi] [Finland] [Finland] [Vikings] [Vikings];<;BacT [Italians] [Italians] [Vietnam] [Vietnam] [BacT];[Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
21/02/2021;18:00 UTC;[Age of Empires II];Hidden Cup 4: Qualifier [Hidden Cup/4/Qualifier];Islands [Islands];1v1;Nili_AoE [Nili] [Germany] [Germany] [Italians] [Italians];>;Capoch [Koreans] [Koreans] [Argentina] [Argentina] [Capoch];(G2) [Watch VOD] [Watch VOD];Italians;Koreans;Italians;FALSE;;;;;;Islands;;
06/02/2021;;[Age of Empires II];AOEliga: Season #2 - 1st Division [AOEliga/2];Islands [Islands];1v1;Ondrej94 [Ondrej94] [Slovakia] [Slovakia] [Saracens] [Saracens];<;DracKeN [Vikings] [Vikings] [Czechia] [Czechia] [DracKeN];(G2) [Watch VOD] [Watch VOD];Saracens;Vikings;Vikings;FALSE;;;;;;Islands;;
13/12/2020;;[Age of Empires II];SalzZ Cup 2 [SalzZ Cup/2];Islands [Islands];1v1;Vinchester [Vinchester] [Russia] [Russia] [Italians] [Italians];>;repard [Byzantines] [Byzantines] [Russia] [Russia] [Repard];[Watch VOD] [Watch VOD];Italians;Byzantines;Italians;FALSE;;;;;;Islands;;
13/12/2020;;[Age of Empires II];SalzZ Cup 2 [SalzZ Cup/2];Islands [Islands];1v1;Vinchester [Vinchester] [Russia] [Russia] [Italians] [Italians];>;Dark [Portuguese] [Portuguese] [Russia] [Russia] [Dark];[Watch VOD] [Watch VOD];Italians;Portuguese;Italians;FALSE;;;;;;Islands;;
12/12/2020;;[Age of Empires II];SalzZ Cup 2 [SalzZ Cup/2];Islands [Islands];1v1;Dark [Dark] [Russia] [Russia] [Vikings] [Vikings];>;repard [Saracens] [Saracens] [Russia] [Russia] [Repard];[Watch VOD] [Watch VOD];Vikings;Saracens;Vikings;FALSE;;;;;;Islands;;
04/12/2020;;[Age of Empires II];SalzZ Cup 2 [SalzZ Cup/2];Islands [Islands];1v1;Good_Game [Good Game] [Russia] [Russia] [Chinese] [Chinese];<;Grinder [Italians] [Italians] [Russia] [Russia] [Grinder (page does not exist)];(G2) [Watch VOD] [Watch VOD];Chinese;Italians;Italians;FALSE;;;;;;Islands;;
03/12/2020;;[Age of Empires II];SalzZ Cup 2 [SalzZ Cup/2];Islands [Islands];1v1;Nevermore [Nevermore] [Russia] [Russia] [Mayans] [Mayans];<;OLADUSHEK [Berbers] [Berbers] [Belarus] [Belarus] [OLADUSHEK];(G2) [Watch VOD] [Watch VOD];Mayans;Berbers;Berbers;FALSE;;;;;;Islands;;
15/11/2020;17:00 UTC;[Age of Empires II];OGN_EMPIRES Showmatch - Hera vs TheViper [Hera vs TheViper/2];Islands [Islands];1v1;TheViper [TheViper] [Norway] [Norway] [Italians] [Italians];>;Hera [Italians] [Italians] [Canada] [Canada] [Hera];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
07/11/2020;22:30 UTC;[Age of Empires II];Tournament Champions League 2020 [Tournament Champions League/2020];Islands [Islands];1v1;TheViper [TheViper] [Norway] [Norway] [Italians] [Italians];>;Liereyy [Italians] [Italians] [Austria] [Austria] [Liereyy];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
07/11/2020;17:25 UTC;[Age of Empires II];Tournament Champions League 2020 [Tournament Champions League/2020];Islands [Islands];1v1;Liereyy [Liereyy] [Austria] [Austria] [Italians] [Italians];<;Hera [Vikings] [Vikings] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
06/09/2020;;[Age of Empires II];SalzZ Cup 1 [SalzZ Cup/1];Islands [Islands];1v1;Dark [Dark] [Russia] [Russia] [Unknown] [Unknown];>;repard [Unknown] [Unknown] [Russia] [Russia] [Repard];[Watch VOD] [Watch VOD];Unknown;Unknown;Unknown;TRUE;;;;;;Islands;;
05/09/2020;;[Age of Empires II];SalzZ Cup 1 [SalzZ Cup/1];Islands [Islands];1v1;WaRRioR [WaRRioR] [Russia] [Russia] [Unknown] [Unknown];<;Dark [Unknown] [Unknown] [Russia] [Russia] [Dark];[Watch VOD] [Watch VOD];Unknown;Unknown;Unknown;TRUE;;;;;;Islands;;
04/09/2020;;[Age of Empires II];SalzZ Cup 1 [SalzZ Cup/1];Islands [Islands];1v1;repard [Repard] [Russia] [Russia] [Unknown] [Unknown];>;Dark [Unknown] [Unknown] [Russia] [Russia] [Dark];[Watch VOD] [Watch VOD];Unknown;Unknown;Unknown;TRUE;;;;;;Islands;;
12/07/2020;12:30 UTC;[Age of Empires II];Miguel vs Vinchester [Miguel vs Vinchester];Islands [Islands];1v1;Vinchester [Vinchester] [Russia] [Russia] [Berbers] [Berbers];>;Miguel [Vikings] [Vikings] [Brazil] [Brazil] [Miguel];(G3) [Watch VOD] [Watch VOD];Berbers;Vikings;Berbers;FALSE;;;;;;Islands;;
26/05/2020;13:00 UTC;[Age of Empires II];Bo7 Grandpa Cup Showmatch [Bo7 Grandpa Cup Showmatch - DauT vs cloud];Islands [Islands];1v1;cloud [Cloud (Taiwanese player)] [Taiwan] [Taiwan] [Vikings] [Vikings];<;DauT [Italians] [Italians] [Serbia] [Serbia] [DauT];(G4) [Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
11/04/2020;12:00 UTC;[Age of Empires II];DauT vs TaToH [DauT vs TaToH/2];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];>;DauT [Italians] [Italians] [Serbia] [Serbia] [DauT];(G4) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
11/04/2020;;[Age of Empires II];Argeking 2020 Wololo Kingdom Cup [Argeking 2020 WK];Islands [Islands];1v1;Fedex [Fedex] [Argentina] [Argentina] [Italians] [Italians];<;Twigg [Italians] [Italians] [Argentina] [Argentina] [Twigg];(G5) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
07/04/2020;;[Age of Empires II];Argeking 2020 Wololo Kingdom Cup [Argeking 2020 WK];Islands [Islands];1v1;BL4CK [Bl4ck] [Argentina] [Argentina] [Vikings] [Vikings];>;Fedex [Koreans] [Koreans] [Argentina] [Argentina] [Fedex];(G3) [Watch VOD] [Watch VOD];Vikings;Koreans;Vikings;FALSE;;;;;;Islands;;
05/04/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Fedex [Fedex] [Argentina] [Argentina] [Italians] [Italians];>;Maxi [Italians] [Italians] [Argentina] [Argentina] [Maxi];(G4) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
22/03/2020;16:00 UTC;[Age of Empires II];Hidden Cup III [Hidden Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Italians] [Italians];>;TheViper [Italians] [Italians] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
21/03/2020;22:00 UTC;[Age of Empires II];Hidden Cup III [Hidden Cup/3];Islands [Islands];1v1;dogao [Dogao] [Brazil] [Brazil] [Italians] [Italians];>;MbL [Italians] [Italians] [Norway] [Norway] [MbL];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
21/03/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Maxi [Maxi] [Argentina] [Argentina] [Italians] [Italians];<;Nicov [Italians] [Italians] [Argentina] [Argentina] [Nicov];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
21/03/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Eagle [Eagle (Argentine player) (page does not exist)] [Argentina] [Argentina] [Italians] [Italians];<;Rodrigus [Italians] [Italians] [Argentina] [Argentina] [Rodrigus];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
19/03/2020;16:00 UTC;[Age of Empires II];Hidden Cup III [Hidden Cup/3];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Italians] [Italians];<;F1Re [Italians] [Italians] [Brazil] [Brazil] [F1Re];(G3) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
15/03/2020;20:00 UTC;[Age of Empires II];Hidden Cup 3 - Promo Showmatch - BacT vs TaToH [Hidden Cup/3/Show Match/BacT vs TaToH];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];>;BacT [Vikings] [Vikings] [Vietnam] [Vietnam] [BacT];(G5) [Watch VOD] [Watch VOD];Italians;Vikings;Italians;FALSE;;;;;;Islands;;
15/03/2020;17:00 UTC;[Age of Empires II];Hidden Cup 3 - Promo Showmatch - F1Re vs Hera [Hidden Cup/3/Show Match/Hera vs F1Re];Islands [Islands];1v1;Hera [Hera] [Canada] [Canada] [Vikings] [Vikings];>;F1Re [Vikings] [Vikings] [Brazil] [Brazil] [F1Re];(G3) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
15/03/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Maxi [Maxi] [Argentina] [Argentina] [Italians] [Italians];>;Fedex [Italians] [Italians] [Argentina] [Argentina] [Fedex];(G3) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
13/03/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Rodrigus [Rodrigus] [Argentina] [Argentina] [Italians] [Italians];<;Nicov [Italians] [Italians] [Argentina] [Argentina] [Nicov];(G3) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
08/03/2020;13:30 UTC;[Age of Empires II];Empires Showdown: Invitational [Empires Showdown: Invitational];Islands [Islands];1v1;Nicov [Nicov] [Argentina] [Argentina] [Italians] [Italians];>;Hera [Italians] [Italians] [Canada] [Canada] [Hera];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
07/03/2020;16:30 UTC;[Age of Empires II];Empires Showdown: Invitational [Empires Showdown: Invitational];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Vikings] [Vikings];<;Hera [Vikings] [Vikings] [Canada] [Canada] [Hera];[Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
02/03/2020;20:00 UTC;[Age of Empires II];Hidden Cup III: Qualifier [Hidden Cup/3/Qualifier];Islands [Islands];1v1;St4rk_ [St4rk] [Brazil] [Brazil] [Italians] [Italians];<;Nicov [Italians] [Italians] [Argentina] [Argentina] [Nicov];(G5) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
29/02/2020;;[Age of Empires II];Argeking 2020 Wololo Kingdom Cup [Argeking 2020 WK];Islands [Islands];1v1;Heisen [Heisen] [Argentina] [Argentina] [Italians] [Italians];<;Twigg [Italians] [Italians] [Argentina] [Argentina] [Twigg];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
29/02/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Igalima [Igalima (page does not exist)] [Argentina] [Argentina] [Turks] [Turks];<;Ivan [Italians] [Italians] [Argentina] [Argentina] [Ivanenko (page does not exist)];(G2) [Watch VOD] [Watch VOD];Turks;Italians;Italians;FALSE;;;;;;Islands;;
28/02/2020;20:00 UTC;[Age of Empires II];Hidden Cup III: Qualifier [Hidden Cup/3/Qualifier];Islands [Islands];1v1;Vinchester [Vinchester] [Russia] [Russia] [Italians] [Italians];<;LaaaaaN [Italians] [Italians] [Spain] [Spain] [LaN];(G4) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
23/02/2020;17:00 UTC;[Age of Empires II];Hidden Cup III: Qualifier [Hidden Cup/3/Qualifier];Islands [Islands];1v1;Noisick [Noisick] [Chile] [Chile] [Italians] [Italians];<;saymyname [Italians] [Italians] [Vietnam] [Vietnam] [Saymyname];(G4) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
23/02/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;fer_lp [Fer lp (page does not exist)] [Argentina] [Argentina] [Italians] [Italians];<;Cambalache [Japanese] [Japanese] [Argentina] [Argentina] [Cambalache (page does not exist)];(G2) [Watch VOD] [Watch VOD];Italians;Japanese;Japanese;FALSE;;;;;;Islands;;
22/02/2020;17:00 UTC;[Age of Empires II];Hidden Cup III: Qualifier [Hidden Cup/3/Qualifier];Islands [Islands];1v1;Nili_AoE [Nili] [Germany] [Germany] [Italians] [Italians];<;K4SVA [Italians] [Italians] [Turkey] [Turkey] [Kasva];(G3) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
22/02/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Mastermind91 [Juan Perotti] [Argentina] [Argentina] [Italians] [Italians];<;Ivan [Vikings] [Vikings] [Argentina] [Argentina] [Ivanenko (page does not exist)];(G3) [Watch VOD] [Watch VOD];Italians;Vikings;Vikings;FALSE;;;;;;Islands;;
22/02/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Nico77 [Nico77 (page does not exist)] [Argentina] [Argentina] [Italians] [Italians];>;Custom [Italians] [Italians] [Argentina] [Argentina] [Custom (page does not exist)];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
21/02/2020;21:00 UTC;[Age of Empires II];Hidden Cup III: Qualifier [Hidden Cup/3/Qualifier];Islands [Islands];1v1;gkt_cloud [Cloud (Taiwanese player)] [Taiwan] [Taiwan] [Italians] [Italians];<;LaaaaaN [Italians] [Italians] [Spain] [Spain] [LaN];(G3) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
21/02/2020;19:00 UTC;[Age of Empires II];Hidden Cup III: Qualifier [Hidden Cup/3/Qualifier];Islands [Islands];1v1;Zuppi [Zuppi] [Finland] [Finland] [Japanese] [Japanese];<;Lyx [Vikings] [Vikings] [China] [China] [Lyx];(G2) [Watch VOD] [Watch VOD];Japanese;Vikings;Vikings;FALSE;;;;;;Islands;;
20/02/2020;19:00 UTC;[Age of Empires II];Hidden Cup III: Qualifier [Hidden Cup/3/Qualifier];Islands [Islands];1v1;AngelinaJolie [AngelinaJolie] [Netherlands] [Netherlands] [Italians] [Italians];<;Tim [Persians] [Persians] [China] [China] [Tim];(G3) [Watch VOD] [Watch VOD];Italians;Persians;Persians;FALSE;;;;;;Islands;;
16/02/2020;17:00 UTC;[Age of Empires II];Fair Civs Cup [Fair Civs Cup];Islands [Islands];1v1;Hera [Hera] [Canada] [Canada] [Japanese] [Japanese];<;TheViper [Malay] [Malay] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Japanese;Malay;Malay;FALSE;;;;;;Islands;;
13/02/2020;17:00 UTC;[Age of Empires II];Bonjwa Fight Night Club [Bonjwa Fight Night Club];Islands [Islands];1v1;Nili_AoE [Nili] [Germany] [Germany] [Koreans] [Koreans];<;Nicov [Saracens] [Saracens] [Argentina] [Argentina] [Nicov];(G1) [Watch VOD] [Watch VOD];Koreans;Saracens;Saracens;FALSE;;;;;;Islands;;
12/02/2020;17:00 UTC;[Age of Empires II];Bonjwa Fight Night Club [Bonjwa Fight Night Club];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Byzantines] [Byzantines];<;Hera [Japanese] [Japanese] [Canada] [Canada] [Hera];(G3) [Watch VOD] [Watch VOD];Byzantines;Japanese;Japanese;FALSE;;;;;;Islands;;
12/02/2020;11:00 UTC;[Age of Empires II];Fair Civs Cup [Fair Civs Cup];Islands [Islands];1v1;MbL [MbL] [Norway] [Norway] [Franks] [Franks];<;TaToH [Teutons] [Teutons] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Franks;Teutons;Teutons;FALSE;;;;;;Islands;;
11/02/2020;;[Age of Empires II];Argeking 2020 Definitive Edition Cup [Argeking 2020 DE];Islands [Islands];1v1;Exodo [Exodo (page does not exist)] [Argentina] [Argentina] [Italians] [Italians];>;Eagle [Italians] [Italians] [Argentina] [Argentina] [Eagle (Argentine player) (page does not exist)];[Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
06/02/2020;17:00 UTC;[Age of Empires II];Bonjwa Fight Night Club [Bonjwa Fight Night Club];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Portuguese] [Portuguese];<;Villese [Vikings] [Vikings] [Finland] [Finland] [Villese];(G1) [Watch VOD] [Watch VOD];Portuguese;Vikings;Vikings;FALSE;;;;;;Islands;;
05/02/2020;17:00 UTC;[Age of Empires II];Bonjwa Fight Night Club [Bonjwa Fight Night Club];Islands [Islands];1v1;LaaaaaN [LaN] [Spain] [Spain] [Malay] [Malay];<;TheViper [Saracens] [Saracens] [Norway] [Norway] [TheViper];(G1) [Watch VOD] [Watch VOD];Malay;Saracens;Saracens;FALSE;;;;;;Islands;;
03/02/2020;17:00 UTC;[Age of Empires II];Fair Civs Cup [Fair Civs Cup];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Vikings] [Vikings];<;TheViper [Japanese] [Japanese] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Vikings;Japanese;Japanese;FALSE;;;;;;Islands;;
19/01/2020;14:00 UTC;[Age of Empires II];T90Official Showmatch - Mr_Yo vs Vivi [T90Official/Show Match/Mr Yo vs Vivi];Islands [Islands];1v1;Vivi [Vivi] [China] [China] [Italians] [Italians];<;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G6) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
12/01/2020;15:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Hera [Hera] [Canada] [Canada] [Italians] [Italians];<;TheViper [Italians] [Italians] [Norway] [Norway] [TheViper];(G3) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
11/01/2020;16:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Mr_Yo [Yo] [China] [China] [Italians] [Italians];<;TheViper [Italians] [Italians] [Norway] [Norway] [TheViper];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
11/01/2020;12:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];<;Hera [Italians] [Italians] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Italians;Italians;Italians;TRUE;;;;;;Islands;;
08/01/2020;20:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;TheMax [TheMax] [Finland] [Finland] [Incas] [Incas];<;Hera [Italians] [Italians] [Canada] [Canada] [Hera];(G2) [Watch VOD] [Watch VOD];Incas;Italians;Italians;FALSE;;;;;;Islands;;
08/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Villese [Villese] [Finland] [Finland] [Italians] [Italians];>;TaToH [Vikings] [Vikings] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Italians;Vikings;Italians;FALSE;;;;;;Islands;;
07/01/2020;20:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Hera [Hera] [Canada] [Canada] [Vikings] [Vikings];<;TaToH [Italians] [Italians] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
06/01/2020;20:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Vikings] [Vikings];<;TheViper [Vikings] [Vikings] [Norway] [Norway] [TheViper];(G4) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
06/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Hera [Hera] [Canada] [Canada] [Vikings] [Vikings];<;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G2) [Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
05/01/2020;18:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Liereyy [Liereyy] [Austria] [Austria] [Vikings] [Vikings];<;TheViper [Italians] [Italians] [Norway] [Norway] [TheViper];(G4) [Watch VOD] [Watch VOD];Vikings;Italians;Italians;FALSE;;;;;;Islands;;
05/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Koreans] [Koreans];<;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Koreans;Italians;Italians;FALSE;;;;;;Islands;;
05/01/2020;13:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Villese [Villese] [Finland] [Finland] [Vikings] [Vikings];<;Hera [Vikings] [Vikings] [Canada] [Canada] [Hera];(G4) [Watch VOD] [Watch VOD];Vikings;Vikings;Vikings;TRUE;;;;;;Islands;;
04/01/2020;20:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;DauT [DauT] [Serbia] [Serbia] [Koreans] [Koreans];<;TaToH [Italians] [Italians] [Spain] [Spain] [TaToH];(G2) [Watch VOD] [Watch VOD];Koreans;Italians;Italians;FALSE;;;;;;Islands;;
04/01/2020;15:30 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;TheMax [TheMax] [Finland] [Finland] [Vikings] [Vikings];>;Mr_Yo [Italians] [Italians] [China] [China] [Yo];(G2) [Watch VOD] [Watch VOD];Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
04/01/2020;13:00 UTC;[Age of Empires II];Nili's Apartment Cup 3 [Nili's Apartment Cup/3];Islands [Islands];1v1;Antagonist [LaN] [Spain] [Spain] [Japanese] [Japanese];<;Liereyy [Vikings] [Vikings] [Austria] [Austria] [Liereyy];(G2) [Watch VOD] [Watch VOD];Japanese;Vikings;Vikings;FALSE;;;;;;Islands;;
09/11/2019;18:00 UTC;[Age of Empires II];DauT vs TaToH [DauT vs TaToH/1];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Lithuanians] [Lithuanians];>;DauT [Cumans] [Cumans] [Serbia] [Serbia] [DauT];(G2) [Watch VOD] [Watch VOD];Lithuanians;Cumans;Lithuanians;FALSE;;;;;;Islands;;
07/09/2019;13:00 UTC;[Age of Empires II];T90Official Showmatch - Hera vs TheMax [T90Official/Show Match/Hera vs TheMax];Islands [Islands];1v1;TheMax [TheMax] [Finland] [Finland] [Vikings] [Vikings];>;Hera [Italians] [Italians] [Canada] [Canada] [Hera];(G4) [Watch VOD] [Watch VOD];Vikings;Italians;Vikings;FALSE;;;;;;Islands;;
11/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Italians] [Italians];>;Mr Yo [Vikings] [Vikings] [China] [China] [Yo];(G6) [Watch VOD] [Watch VOD];Italians;Vikings;Italians;FALSE;;;;;;Islands;;
10/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;Mr Yo [Yo] [China] [China] [Japanese] [Japanese];>;Liereyy [Malay] [Malay] [Austria] [Austria] [Liereyy];(G2) [Watch VOD] [Watch VOD];Japanese;Malay;Japanese;FALSE;;;;;;Islands;;
10/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Japanese] [Japanese];>;MbL [Huns] [Huns] [Norway] [Norway] [MbL];(G2) [Watch VOD] [Watch VOD];Japanese;Huns;Japanese;FALSE;;;;;;Islands;;
09/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;MbL [MbL] [Norway] [Norway] [Huns] [Huns];>;Mr Yo [Vikings] [Vikings] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Huns;Vikings;Huns;FALSE;;;;;;Islands;;
09/08/2019;;[Age of Empires II];Who is #2? [Who is number 2];Islands [Islands];1v1;TaToH [TaToH] [Spain] [Spain] [Vikings] [Vikings];<;Mr Yo [Japanese] [Japanese] [China] [China] [Yo];(G3) [Watch VOD] [Watch VOD];Vikings;Japanese;Japanese;FALSE;;;;;;Islands;;
